having_ip_address,url_length,shortining_service,having_at_symbol,double_slash_redirecting,prefix_suffix,having_sub_domain,sslfinal_state,domain_registration_length,favicon,port,https_token,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,on_mouseover,rightclick,popupwindow,iframe,age_of_domain,dnsrecord,web_traffic,page_rank,google_index,links_pointing_to_page,statistical_report,result
0.8625215052389288,-0.49198863138454907,0.3998636356553124,-1.9825370383766607,0.40631224622728623,-0.36572302596084233,-0.07770529172524043,0.9290507713796354,1.368325364543656,0.5103983400416201,0.43551933513785807,0.4565297596954697,-1.1319567934996781,-1.182860553639059,0.18733792037450658,-0.5492672956003649,0.5110635810028858,0.4386407510261151,-0.39046517666392744,0.39264325061005445,0.22317994703659003,0.5226827708195141,0.34045185389761495,0.9694761027299801,-1.666263066547741,-1.4996907954384568,1.5785407960442832,0.4458939553536896,1.1151555795067483,-2.374211328551887,1
0.8625215052389288,-0.49198863138454907,0.3998636356553124,0.5044041955548126,0.40631224622728623,-0.36572302596084233,-1.3186031073648308,0.9290507713796354,-0.7308203340464314,0.5103983400416201,0.43551933513785807,0.4565297596954697,0.8834259450029832,0.19185492834731882,-1.1151199242500347,-0.5492672956003649,0.5110635810028858,0.4386407510261151,-0.39046517666392744,0.39264325061005445,0.22317994703659003,0.5226827708195141,0.34045185389761495,0.9694761027299801,-1.666263066547741,0.918731824536225,-0.6334964560345432,0.4458939553536896,1.1151555795067483,0.42119249789357827,0
0.8625215052389288,-0.49198863138454907,0.3998636356553124,0.5044041955548126,0.40631224622728623,-0.36572302596084233,-0.07770529172524043,0.9290507713796354,1.368325364543656,0.5103983400416201,0.43551933513785807,0.4565297596954697,-1.1319567934996781,0.19185492834731882,0.18733792037450658,-0.5492672956003649,0.5110635810028858,0.4386407510261151,-0.39046517666392744,0.39264325061005445,0.22317994703659003,0.5226827708195141,0.34045185389761495,-1.0314849403549677,0.6001453312362357,0.918731824536225,-0.6334964560345432,0.4458939553536896,-0.6137420203978492,0.42119249789357827,0
0.8625215052389288,-0.49198863138454907,0.3998636356553124,0.5044041955548126,0.40631224622728623,2.734309652428254,-0.07770529172524043,0.9290507713796354,-0.7308203340464314,0.5103983400416201,0.43551933513785807,0.4565297596954697,0.8834259450029832,0.19185492834731882,0.18733792037450658,2.0920705010225618,0.5110635810028858,0.4386407510261151,-0.39046517666392744,0.39264325061005445,0.22317994703659003,0.5226827708195141,0.34045185389761495,-1.0314849403549677,0.6001453312362357,0.918731824536225,1.5785407960442832,0.4458939553536896,-0.6137420203978492,0.42119249789357827,0
-1.1593913820421073,2.082972002002817,-2.5008525678039226,0.5044041955548126,-2.461161358746277,-0.36572302596084233,-1.3186031073648308,0.9290507713796354,-0.7308203340464314,0.5103983400416201,0.43551933513785807,-2.1904377069899117,0.8834259450029832,1.5665704103336968,-1.1151199242500347,2.0920705010225618,0.5110635810028858,-2.279769943081425,2.561047846939492,0.39264325061005445,0.22317994703659003,0.5226827708195141,0.34045185389761495,-1.0314849403549677,-1.666263066547741,0.918731824536225,-0.6334964560345432,0.4458939553536896,1.1151555795067483,0.42119249789357827,0
-1.1593913820421073,-0.49198863138454907,0.3998636356553124,0.5044041955548126,0.40631224622728623,-0.36572302596084233,1.16319252391435,0.9290507713796354,-0.7308203340464314,0.5103983400416201,0.43551933513785807,0.4565297596954697,-1.1319567934996781,0.19185492834731882,1.4897957649990479,2.0920705010225618,0.5110635810028858,0.4386407510261151,-0.39046517666392744,0.39264325061005445,0.22317994703659003,0.5226827708195141,0.34045185389761495,0.9694761027299801,0.6001453312362357,0.918731824536225,-0.6334964560345432,0.4458939553536896,1.1151555795067483,0.42119249789357827,0
0.8625215052389288,-0.49198863138454907,-2.5008525678039226,0.5044041955548126,-2.461161358746277,2.734309652428254,-1.3186031073648308,0.9290507713796354,-0.7308203340464314,0.5103983400416201,0.43551933513785807,0.4565297596954697,0.8834259450029832,1.5665704103336968,0.18733792037450658,-0.5492672956003649,0.5110635810028858,0.4386407510261151,2.561047846939492,0.39264325061005445,0.22317994703659003,0.5226827708195141,0.34045185389761495,-1.0314849403549677,-1.666263066547741,0.918731824536225,-0.6334964560345432,0.4458939553536896,-2.342639620302447,0.42119249789357827,0
0.8625215052389288,-0.49198863138454907,0.3998636356553124,0.5044041955548126,0.40631224622728623,-0.36572302596084233,1.16319252391435,-1.2331121529104985,-0.7308203340464314,0.5103983400416201,0.43551933513785807,0.4565297596954697,-1.1319567934996781,0.19185492834731882,-1.1151199242500347,2.0920705010225618,0.5110635810028858,0.4386407510261151,-0.39046517666392744,0.39264325061005445,0.22317994703659003,0.5226827708195141,0.34045185389761495,-1.0314849403549677,0.6001453312362357,-1.4996907954384568,-0.6334964560345432,0.4458939553536896,-0.6137420203978492,0.42119249789357827,1
0.8625215052389288,-0.49198863138454907,0.3998636356553124,0.5044041955548126,0.40631224622728623,-0.36572302596084233,-0.07770529172524043,-1.2331121529104985,-0.7308203340464314,-1.95925402092502,-2.2961093097817638,0.4565297596954697,0.8834259450029832,-1.182860553639059,0.18733792037450658,-0.5492672956003649,-1.9567037002277672,0.4386407510261151,-0.39046517666392744,-2.5468411807570566,-4.4806892970364025,-1.9132063573323845,-2.9372728876392986,-1.0314849403549677,0.6001453312362357,0.918731824536225,-0.6334964560345432,0.4458939553536896,-0.6137420203978492,-2.374211328551887,1
-1.1593913820421073,-0.49198863138454907,0.3998636356553124,-1.9825370383766607,0.40631224622728623,-0.36572302596084233,-0.07770529172524043,-1.2331121529104985,-0.7308203340464314,-1.95925402092502,-2.2961093097817638,-2.1904377069899117,-1.1319567934996781,-1.182860553639059,-1.1151199242500347,-0.5492672956003649,-1.9567037002277672,0.4386407510261151,-0.39046517666392744,-2.5468411807570566,0.22317994703659003,-1.9132063573323845,-2.9372728876392986,-1.0314849403549677,0.6001453312362357,-1.4996907954384568,1.5785407960442832,0.4458939553536896,-0.6137420203978492,0.42119249789357827,1
